Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
352,2,4,1287,6,ACCELERATING,false,0,3,0,14,1,,,16,10,-30
353,2,4,1293,6,USED_LIZARD,false,0,3,0,14,0,,,16,10,-30
354,2,4,1299,3,HIT_MUD,false,0,4,0,14,0,,,16,10,-33
355,2,4,1302,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-33
356,2,4,1305,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-33
357,2,4,1308,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-33
358,2,4,1311,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-33
359,2,4,1314,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-33
360,2,4,1317,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-33
361,2,4,1320,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-33
362,2,4,1323,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-29
363,2,4,1326,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-29
364,2,4,1329,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-29
365,2,4,1332,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-29
366,2,4,1335,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-29
367,2,4,1338,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-29
368,2,4,1341,0,HIT_MUD,false,0,5,0,14,0,,,16,11,-32
369,2,4,1341,0,FIXED_CAR,false,0,3,0,14,0,,,16,11,-32
370,2,4,1344,3,ACCELERATING,false,0,3,0,14,0,,,16,11,-32
371,2,4,1350,6,ACCELERATING,false,0,3,0,14,0,,,16,11,-32
372,2,4,1356,3,HIT_MUD,false,0,4,0,14,0,,,16,11,-35
373,2,4,1359,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-35
374,2,4,1362,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-35
375,2,4,1365,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-35
376,2,4,1368,3,ACCELERATING,false,0,4,0,14,0,,,16,11,-35
377,2,4,1371,0,HIT_MUD,false,0,5,0,14,1,,,16,11,-34
378,2,4,1371,0,FIXED_CAR,false,0,3,0,14,1,,,16,11,-34
379,2,4,1374,3,ACCELERATING,false,0,3,0,14,1,,,16,11,-34
380,2,4,1380,6,ACCELERATING,false,0,3,1,14,1,,,16,11,-30
381,2,4,1386,6,USED_LIZARD,false,0,3,1,14,0,,,16,11,-30
382,2,4,1392,6,USED_BOOST,true,5,3,0,14,0,,,17,11,-22
383,2,4,1398,3,HIT_MUD,false,0,4,0,14,1,,,17,11,-21
384,2,4,1401,3,ACCELERATING,false,0,4,0,14,1,,,17,12,-17
385,2,4,1404,3,ACCELERATING,false,0,4,0,14,1,,,17,12,-17
386,2,4,1407,0,HIT_MUD,false,0,5,0,14,1,,,17,12,-20
387,2,4,1407,0,FIXED_CAR,false,0,3,0,14,1,,,17,12,-20
388,2,4,1410,3,ACCELERATING,false,0,3,0,14,1,,,17,12,-20
389,2,4,1416,6,ACCELERATING,false,0,3,0,14,1,,,17,12,-20
390,2,4,1422,6,ACCELERATING,false,0,3,0,14,1,,,17,12,-20
391,2,4,1428,6,USED_LIZARD,false,0,3,0,14,0,,,17,12,-20
392,2,4,1434,3,HIT_MUD,false,0,4,0,14,0,,,17,12,-23
393,2,4,1437,0,HIT_MUD,false,0,5,0,14,0,,,17,12,-29
394,2,4,1437,0,FIXED_CAR,false,0,3,0,14,0,,,17,12,-29
395,2,4,1440,3,ACCELERATING,false,0,3,0,14,0,,,17,12,-29
396,2,4,1446,6,ACCELERATING,false,0,3,0,14,0,,,17,12,-29
397,2,4,1452,6,ACCELERATING,false,0,3,1,15,0,,,17,12,-21
398,2,4,1458,6,USED_BOOST,true,5,3,0,15,0,,,17,13,-13
399,2,4,1464,6,ACCELERATING,true,4,3,0,15,0,,,17,13,-13
400,2,4,1470,0,HIT_MUD,false,0,5,0,15,0,,,17,13,-21
401,2,4,1470,0,FIXED_CAR,false,0,3,0,15,0,,,17,13,-21
402,2,4,1473,3,HIT_MUD,false,0,4,0,15,0,,,17,13,-24
403,2,4,1476,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
404,2,4,1479,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
405,2,4,1482,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
406,2,4,1485,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
407,2,4,1488,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
408,2,4,1491,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
409,2,4,1494,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
410,2,4,1497,3,ACCELERATING,false,0,4,0,15,0,,,17,13,-24
