Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
360,2,4,1316,0,FIXED_CAR,false,0,3,0,12,2,,,15,10,85
361,2,4,1319,3,ACCELERATING,false,0,3,0,12,2,,,15,10,85
362,2,4,1325,6,ACCELERATING,false,0,3,1,12,2,,,16,10,93
363,2,4,1331,6,USED_BOOST,true,5,3,0,12,2,,,16,10,97
364,2,4,1337,6,ACCELERATING,true,4,3,0,12,2,,,16,11,101
365,2,4,1343,6,ACCELERATING,true,3,3,0,12,2,,,17,11,105
366,2,4,1349,6,ACCELERATING,true,2,3,0,12,2,,,17,11,105
367,2,4,1355,6,ACCELERATING,true,1,3,0,13,2,,,17,11,109
368,2,4,1361,0,HIT_WALL,false,0,5,0,13,2,,,17,11,104
369,2,4,1361,0,FIXED_CAR,false,0,3,0,13,2,,,17,11,104
370,2,4,1364,3,ACCELERATING,false,0,3,0,13,2,,,17,11,104
371,2,4,1370,3,HIT_MUD,false,0,4,0,13,2,,,17,11,101
372,2,4,1373,3,ACCELERATING,false,0,4,0,13,2,,,17,11,101
373,2,4,1376,3,ACCELERATING,false,0,4,0,13,2,,,17,11,101
374,2,4,1379,3,ACCELERATING,false,0,4,0,13,2,,,17,12,105
375,2,4,1382,3,ACCELERATING,false,0,4,0,13,2,,,17,13,109
376,2,4,1385,3,ACCELERATING,false,0,4,0,13,2,,,17,13,109
377,2,4,1388,3,ACCELERATING,false,0,4,0,13,2,,,17,13,109
378,2,4,1391,3,ACCELERATING,false,0,4,0,13,2,,,17,13,109
379,2,4,1394,3,ACCELERATING,false,0,4,0,13,2,,,17,13,109
380,2,4,1397,3,ACCELERATING,false,0,4,0,13,2,,,18,13,113
381,2,4,1400,3,ACCELERATING,false,0,4,0,13,2,,,18,13,113
382,2,4,1403,3,ACCELERATING,false,0,4,0,13,2,,,18,13,113
383,2,4,1406,0,HIT_MUD,false,0,5,0,13,2,,,18,13,110
384,2,4,1406,0,FIXED_CAR,false,0,3,0,13,2,,,18,13,110
385,2,4,1409,3,ACCELERATING,false,0,3,0,13,3,,,18,13,114
386,2,4,1415,3,HIT_MUD,false,0,4,0,13,3,,,18,13,111
387,2,4,1418,0,HIT_MUD,false,0,5,0,13,3,,,18,13,108
388,2,4,1418,0,FIXED_CAR,false,0,3,0,13,3,,,18,13,108
389,2,4,1421,0,HIT_MUD,false,0,5,0,13,3,,,18,13,99
390,2,4,1421,0,FIXED_CAR,false,0,3,0,13,3,,,18,13,99
391,2,4,1424,3,ACCELERATING,false,0,3,0,13,4,,,18,13,103
392,2,4,1430,6,ACCELERATING,false,0,3,0,13,4,,,18,13,103
393,2,4,1436,6,ACCELERATING,false,0,3,0,13,4,,,18,13,103
394,2,4,1442,6,USED_LIZARD,false,0,3,0,13,3,,,18,13,103
395,2,4,1448,6,USED_LIZARD,false,0,3,0,13,2,,,18,13,103
396,2,4,1454,6,USED_LIZARD,false,0,3,0,13,1,,,18,13,103
397,2,4,1460,6,ACCELERATING,false,0,3,0,13,1,,,18,13,103
398,2,4,1466,6,ACCELERATING,false,0,3,0,13,1,,,18,14,107
399,2,4,1472,6,ACCELERATING,false,0,3,0,13,1,,,18,14,107
400,2,4,1478,6,ACCELERATING,false,0,3,0,13,1,,,18,14,107
401,2,4,1484,6,USED_LIZARD,false,0,3,0,13,0,,,18,14,107
402,2,4,1490,0,HIT_WALL,false,0,5,0,14,0,,,18,15,110
403,2,4,1490,0,FIXED_CAR,false,0,3,0,14,0,,,18,15,110
404,2,4,1493,3,ACCELERATING,false,0,3,0,14,0,,,18,15,110
405,2,4,1499,6,ACCELERATING,false,0,3,0,14,0,,,19,15,114
